FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积
846,512,208,370,鄂尔多斯应用技术学院,4115014532.000000000000000,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,f6d85ed1da92d8880ab93a80,康巴什区,109.817053500000000,39.610929560000002,55.0059013
847,613,232,431,辽宁师范大学,4121010165.000000000000000,辽宁省,大连市,本科,公办,辽宁师范大学海华学院(西校区),2a530de2ef3920c00e3ddad3,庄河市,122.920000500000000,39.635086090000001,98.5061035
848,68,22,23,北京中医药大学,4111010026.000000000000000,教育部,北京市,本科,公办,北京中医药大学(良乡校区),1e57aec92c44894da11de98f,房山区,116.162922300000005,39.710457210000001,54.3381004
849,77,24,25,首都师范大学,4111010028.000000000000000,北京市,北京市,本科,公办,首都师范大学(良乡校区),26e628c11116dd33dcee8b78,房山区,116.173070999999993,39.711334890000003,33.7938004
850,33,10,11,北京工商大学,4111010011.000000000000000,北京市,北京市,本科,公办,北京工商大学(良乡校区),e08498960ff9be235bf6be58,房山区,116.161233300000006,39.718423729999998,57.9361000
851,26,6,7,北京理工大学,4111010007.000000000000000,工业和信息化部,北京市,本科,公办,北京理工大学(良乡校区),69fcd6df1f1ffa2fca2915c6,房山区,116.165691199999998,39.731168340000004,122.5599976
852,171,66,67,中国社会科学院大学,4111014596.000000000000000,中国社会科学院,北京市,本科,公办,中国社会科学院大学(良乡校区),12cdd6c7abd518f82b201a34,房山区,116.174149499999999,39.738477830000001,34.2953987
853,49,14,15,北京建筑大学,4111010016.000000000000000,北京市,北京市,本科,公办,北京建筑大学(大兴校区),1c5e2928aaf259f742d63ea1,大兴区,116.280463900000001,39.747133040000001,57.4322014
854,112,36,37,中国人民公安大学,4111010041.000000000000000,公安部,北京市,本科,公办,中国人民公安大学(团河校区),6ac0259edc779bd6c909f0e7,大兴区,116.359788300000005,39.764336350000001,58.5577011
855,361,137,189,华北理工大学轻工学院,4113013408.000000000000000,河北省教育厅,唐山市,本科,民办,华北理工大学轻工学院(丰润校区),053cdae0a667618971210bbe,丰润区,118.164465500000006,39.805362500000001,30.7768002
856,133,46,47,中央民族大学,4111010052.000000000000000,国家民委,北京市,本科,公办,中央民族大学(丰台校区),2296e21457b7ba1bb7265557,丰台区,116.106737600000002,39.807116950000001,70.7536011
857,388,157,209,河北环境工程学院,4213051721.000000000000000,河北省,秦皇岛市,本科,公办,河北环境工程学院,c316d5fd7472dfb995ca07a4,北戴河区,119.446883799999995,39.867096470000000,44.8821983
858,15,4,5,北京工业大学,4111010005.000000000000000,北京市,北京市,本科,公办,北京工业大学,8fd50150a1dc2bb63c9a5ed4,朝阳区,116.475494600000005,39.874101459999999,70.5532990
859,7,1,2,中国人民大学,4111010002.000000000000000,教育部,北京市,本科,公办,中国人民大学(通州校区),b467b4c5dec1faa6cb2915b1,通州区,116.741607299999998,39.905446110000000,104.4240036
860,312,120,172,燕山大学,4113010216.000000000000000,河北省,秦皇岛市,本科,公办,燕山大学(东校区),f696f3c23b2c70961a11d58c,海港区,119.533660299999994,39.905669400000001,73.0556030
861,91,29,30,中国传媒大学,4111010033.000000000000000,教育部,北京市,本科,公办,中国传媒大学,9db9b00af2830f7c4f6d46ca,朝阳区,116.551500399999995,39.911086070000003,33.1351013
862,313,120,172,燕山大学,4113010216.000000000000000,河北省,秦皇岛市,本科,公办,燕山大学(西校区),f0ead25e345b91c249fc8dcd,海港区,119.518176299999993,39.909687040000001,216.8329926
863,28,8,9,北方工业大学,4111010009.000000000000000,北京市,北京市,本科,公办,北方工业大学,c1c33d67d3aec4053486f4ae,石景山区,116.202171800000002,39.926774610000002,32.1189003
864,98,32,33,北京物资学院,4111010037.000000000000000,北京市,北京市,本科,公办,北京物资学院,d991e116ae2909551f389464,通州区,116.632391799999994,39.929561090000000,135.2140045
865,11,3,4,北京交通大学,4111010004.000000000000000,教育部,北京市,本科,公办,北京交通大学,5f5c486caf35b2ba97ec846c,海淀区,116.336969800000006,39.950918450000003,50.9471016
866,328,123,175,华北科技学院,4113011104.000000000000000,应急管理部,廊坊市,本科,公办,华北科技学院,591782adb1f4eac609b93a83,三河市,116.797824300000002,39.955782169999999,38.3394012
867,42,12,13,北京邮电大学,4111010013.000000000000000,教育部,北京市,本科,公办,北京邮电大学,d15c450f32f5b7317ec8767f,海淀区,116.351829400000000,39.960095889999998,37.2920990
868,25,6,7,北京理工大学,4111010007.000000000000000,工业和信息化部,北京市,本科,公办,北京理工大学,679a1d3e81e0ad58ab0dd8ce,海淀区,116.310086499999997,39.959490709999997,65.0820999
869,70,23,24,北京师范大学,4111010027.000000000000000,教育部,北京市,本科,公办,北京师范大学,86a2784e6fdeb80caecb665c,海淀区,116.359404400000003,39.960053760000001,61.0367012
870,4,1,2,中国人民大学,4111010002.000000000000000,教育部,北京市,本科,公办,中国人民大学,055227e268dbedb34d776e28,海淀区,116.307143100000005,39.969327040000003,57.2661018
871,96,31,32,对外经济贸易大学,4111010036.000000000000000,教育部,北京市,本科,公办,对外经济贸易大学,fff88d28c2ff684eb54f5434,朝阳区,116.421596800000003,39.979047080000001,33.6674004
872,253,101,153,华北理工大学,4113010081.000000000000000,河北省,唐山市,本科,公办,华北理工大学迁安学院,ac52d4cbe511e8ed7dc87671,迁安市,118.689126900000005,39.979441410000000,37.2408981
873,20,5,6,北京航空航天大学,4111010006.000000000000000,工业和信息化部,北京市,本科,公办,北京航空航天大学,a599ab02adf1c3923ce23157,海淀区,116.341644200000005,39.984830580000001,101.9169998
874,0,0,1,北京大学,4111010001.000000000000000,教育部,北京市,本科,公办,北京大学,ddfd7c2d8db36cf39ee3219e,海淀区,116.304219700000004,39.991605810000003,195.4270020
875,376,151,203,燕京理工学院,4113013895.000000000000000,河北省教育厅,廊坊市,本科,民办,燕京理工学院,a4110900152c645341d63e4f,三河市,116.798339499999997,39.999214809999998,63.9864998
876,54,17,18,中国农业大学,4111010019.000000000000000,教育部,北京市,本科,公办,中国农业大学(东校区),9abe8f3c93a5053552e5c5d1,海淀区,116.351369899999995,40.003032030000000,46.8940010
877,58,19,20,北京林业大学,4111010022.000000000000000,教育部,北京市,本科,公办,北京林业大学,4cf8d24e3ad2c5e49df779ab,海淀区,116.339033499999999,40.000887079999998,40.5354996
878,9,2,3,清华大学,4111010003.000000000000000,教育部,北京市,本科,公办,清华大学,d8cf2f3ebd4968cfd618b7a7,海淀区,116.320637899999994,40.002608709999997,277.1780090
879,115,38,39,北京体育大学,4111010043.000000000000000,国家体育总局,北京市,本科,公办,北京体育大学,7c86f335bbcc18fc5fbe8669,海淀区,116.312987600000000,40.022449399999999,71.4179001
880,55,17,18,中国农业大学,4111010019.000000000000000,教育部,北京市,本科,公办,中国农业大学(西校区),6fdf4c8d04a08f4a8836eee6,海淀区,116.276830300000000,40.025578650000000,69.1661987
881,225,88,114,天津传媒学院,4112013659.000000000000000,天津市教委,天津市,本科,民办,天津传媒学院,28f9d8379cfade442d47339f,蓟州区,117.262902600000004,40.044052260000001,33.1604004
882,138,48,49,华北电力大学,4111010054.000000000000000,教育部,北京市,本科,公办,华北电力大学,a68342ff68e95cedb1077d0c,昌平区,116.303757899999994,40.088406229999997,50.9915009
883,56,18,19,北京农学院,4111010020.000000000000000,北京市,北京市,本科,公办,北京农学院,750368359adc38af5e0d0265,昌平区,116.304462200000003,40.093671290000003,53.8403015
884,416,167,281,山西大同大学,4114010120.000000000000000,山西省,大同市,本科,公办,山西大同大学,2e2b85e3eca98a911c580051,平城区,113.347059400000006,40.093578270000002,131.6519928
885,40,11,12,北京服装学院,4111010012.000000000000000,北京市,北京市,本科,公办,北京服装学院(北校区),ffd6d403cc4c36f217b54b9c,昌平区,116.419800600000002,40.147336799999998,30.4235001
886,21,5,6,北京航空航天大学,4111010006.000000000000000,工业和信息化部,北京市,本科,公办,北京航空航天大学(沙河校区),d420fc382fdc7be9f4eafc23,昌平区,116.263634300000007,40.153432670000001,89.4824982
887,44,12,13,北京邮电大学,4111010013.000000000000000,教育部,北京市,本科,公办,北京邮电大学(沙河校区),bba40e7b796067514e776e24,昌平区,116.282844299999994,40.156102969999999,39.2294998
888,154,55,56,北京城市学院,4111011418.000000000000000,北京市教委,北京市,本科,民办,北京城市学院(顺义校区),bff8fa7d15cdf1a0c9213dbf,顺义区,116.809881300000001,40.158481449999996,30.0319004
889,94,30,31,中央财经大学,4111010034.000000000000000,教育部,北京市,本科,公办,中央财经大学(沙河新校区),9447f6d6c1a737da71210b79,昌平区,116.275515700000000,40.170305100000000,66.4975967
890,664,248,447,辽东学院,4121011779.000000000000000,辽宁省,丹东市,本科,公办,辽东学院,0e0bd01738ad2cb011882423,元宝区,124.359801500000003,40.174455649999999,69.1802979
891,107,34,35,中国消防救援学院,4111010039.000000000000000,应急管理部,北京市,本科,公办,中国消防救援学院,2a9371b9e3773f0331870acf,昌平区,116.081132499999995,40.200642129999999,83.5905991
892,163,62,63,北京工业大学耿丹学院,4111013904.000000000000000,北京市教委,北京市,本科,民办,北京工业大学耿丹学院,d1469ee7b3614a628533048b,顺义区,116.646333200000001,40.214477989999999,31.2796001
893,2,0,1,北京大学,4111010001.000000000000000,教育部,北京市,本科,公办,北京大学(昌平校区),a89895dca5dbaa3e2b3a9fd4,昌平区,116.183909499999999,40.246112650000001,29.6993999
894,30,9,10,北京化工大学,4111010010.000000000000000,教育部,北京市,本科,公办,北京化工大学(昌平新校区),1951f5c48b7d6057990050ac,昌平区,116.144508200000004,40.252286599999998,122.7789993
895,164,63,64,北京警察学院,4111014019.000000000000000,北京市,北京市,本科,公办,北京警察学院,4ea3f2f10286ddaaaecb6667,昌平区,116.165834399999994,40.253032800000000,76.6847992
896,128,44,45,北京电影学院,4111010050.000000000000000,北京市,北京市,本科,公办,北京电影学院(怀柔校区),861c6f9fde89845d3310af05,怀柔区,116.690129999999996,40.284722750000000,33.8409996
897,161,61,62,北京邮电大学世纪学院,4111013901.000000000000000,北京市教委,北京市,本科,民办,北京邮电大学世纪学院,edabd8140827cac4774ff18c,延庆区,115.887476599999999,40.370319950000003,54.2829018
898,487,197,359,内蒙古师范大学,4115010135.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古师范大学(盛乐校区),0ce65c2db0b742592d47333a,和林格尔县,111.781913000000003,40.490106490000002,146.6640015
899,3383,1218,2703,塔里木大学,4165010757.000000000000000,新疆生产建设兵团,阿拉尔市,本科,公办,塔里木大学,24d0550836659fad138824ba, ,81.294568699999999,40.543887920000003,218.0330048
900,474,193,355,内蒙古科技大学,4115010127.000000000000000,内蒙古自治区,包头市,本科,公办,内蒙古科技大学,532e5c5535b7f5ec932ca31a,昆都仑区,109.827043500000002,40.619265579999997,53.9754982
901,701,271,470,营口理工学院,4121014435.000000000000000,辽宁省,营口市,本科,公办,营口理工学院,440088d4437fd348bda2409e,西市区,122.238756699999996,40.630711910000002,31.5258999
902,384,156,208,张家口学院,4113014458.000000000000000,河北省,张家口市,本科,公办,张家口学院(明湖校区),b6e00ca1cac7a12c2dfaa769,桥西区,114.848614799999993,40.683974910000003,60.6272011
903,484,196,358,内蒙古医科大学,4115010132.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古医科大学(金山校区),a849f722aded9e2aca09f057,土默特左旗,111.428449700000002,40.744623709999999,94.6820984
904,259,103,155,河北建筑工程学院,4113010084.000000000000000,河北省,张家口市,本科,公办,河北建筑工程学院,9f97b1c5cb2bfb05b64f54de,桥东区,114.891097700000003,40.754631040000000,53.4628983
905,471,192,354,内蒙古大学,4115010126.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古大学(南校区),2a64aac8ec8f21d3f03cba7d,玉泉区,111.679111899999995,40.757407260000001,73.7749023
906,267,107,159,河北北方学院,4113010092.000000000000000,河北省,张家口市,本科,公办,河北北方学院,355bc6435d0c145d931fc9f4,桥东区,114.872698499999998,40.769994500000003,29.9356995
907,479,194,356,内蒙古工业大学,4115010128.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古工业大学(金川校区),341c35dec2574cbee6073866,土默特左旗,111.544258099999993,40.785997770000002,72.0941010
908,481,195,357,内蒙古农业大学,4115010129.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古农业大学(新校区),6d82464faedce877adb22af1,赛罕区,111.712641899999994,40.805030500000001,61.3685989
909,472,192,354,内蒙古大学,4115010126.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古大学(北校区),1b9f391b08a850f2616858ed,赛罕区,111.683964399999994,40.809731489999997,31.8574009
910,478,194,356,内蒙古工业大学,4115010128.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古工业大学(新城校区),cb6104317447c37481a12ea6,新城区,111.676757400000000,40.845365700000002,35.7393990
911,492,200,362,内蒙古财经大学,4115010139.000000000000000,内蒙古自治区,呼和浩特市,本科,公办,内蒙古财经大学,e5592fce46a28438c2f1cf8d,回民区,111.623380800000007,40.855431660000001,79.8118973
912,618,234,433,渤海大学,4121010167.000000000000000,辽宁省,锦州市,本科,公办,渤海大学(滨海校区),42a43bc13728e343e81e9736,太和区,121.057471100000001,40.884887599999999,56.4707985
913,283,111,163,河北民族师范学院,4113010098.000000000000000,河北省,承德市,本科,公办,河北民族师范学院,4085afdd53cf86ef43ab9aa3,双桥区,117.952341899999993,40.890872770000001,56.8298988
914,371,144,196,河北石油职业技术大学,4113016202.000000000000000,河北省,承德市,本科,公办,河北石油职业技术大学,a7c56ee0bc05deb3a2acc4bf,双桥区,117.956520800000007,40.896376709999998,63.5551987
915,500,202,364,集宁师范学院,4115011427.000000000000000,内蒙古自治区,乌兰察布市,本科,公办,集宁师范学院(泉山校区),efc7baab200df6aaa2d23015,集宁区,113.136091800000003,41.009074269999999,35.0466995
916,271,108,160,承德医学院,4113010093.000000000000000,河北省,承德市,本科,公办,承德医学院,fa01e9375bc04149764ff1a8,双桥区,117.950902600000006,41.031166720000002,34.8538017
917,623,235,434,鞍山师范学院,4121010169.000000000000000,辽宁省,鞍山市,本科,公办,鞍山师范学院,6ed3083ab739dbb72b3a9fdd,铁东区,122.990362000000005,41.074625939999997,30.2523003
918,617,234,433,渤海大学,4121010167.000000000000000,辽宁省,锦州市,本科,公办,渤海大学(松山校区),5e65172eeac584abf119370e,太和区,121.112597300000004,41.084109009999999,69.1516037
919,546,215,414,辽宁科技大学,4121010146.000000000000000,辽宁省,鞍山市,本科,公办,辽宁科技大学,b9e5d0b8e1f90abc81a12ede,立山区,123.054941400000004,41.101954589999998,67.7957993
920,575,223,422,辽宁工业大学,4121010154.000000000000000,辽宁省,锦州市,本科,公办,辽宁工业大学,8eb48fa18b4defa6f32d8316,古塔区,121.117406500000001,41.142388850000003,50.0840988
921,597,227,426,锦州医科大学,4121010160.000000000000000,辽宁省,锦州市,本科,公办,锦州医科大学,a298cea9566e21b5b25c6ae4,古塔区,121.137318100000002,41.147491770000002,40.8488007
922,3430,1230,2715,新疆理工学院,4165013558.000000000000000,新疆维吾尔自治区,阿克苏地区,本科,公办,新疆理工学院,98650e34cfe9eef4f03cba26,阿克苏市,80.215348109999994,41.230139919999999,156.6929932
923,652,245,444,辽宁科技学院,4121011430.000000000000000,辽宁省,本溪市,本科,公办,辽宁科技学院,bd8a9c909eeeee46e5e965d5,溪湖区,123.707522400000002,41.456256070000002,69.2378998
924,685,263,462,沈阳城市学院,4121013220.000000000000000,辽宁省教育厅,沈阳市,本科,民办,沈阳城市学院,d8c68ec21e9ddab0077ce883,苏家屯区,123.530752000000007,41.623112360000000,61.2980995
925,541,214,413,东北大学,4121010145.000000000000000,教育部,沈阳市,本科,公办,东北大学(浑南校区),072a55cdeadb3af271210b6d,浑南区,123.418173199999998,41.651039869999998,94.9187012
926,644,241,440,鲁迅美术学院,4121010178.000000000000000,辽宁省,沈阳市,本科,公办,鲁迅美术学院(新校区),2ba8bced062dd572130daa82,浑南区,123.464512099999993,41.659863680000001,51.4539986
927,3438,1233,2718,新疆科技学院,4165013561.000000000000000,新疆维吾尔自治区,巴音郭楞蒙古自治州,本科,公办,新疆科技学院(东校区),282d3217f5652a0cc256ac0c,库尔勒市,86.229255060000000,41.661996629999997,148.6490021
928,637,239,438,沈阳体育学院,4121010176.000000000000000,辽宁省,沈阳市,本科,公办,沈阳体育学院,3073f6eb0917511af60e77df,苏家屯区,123.382807600000007,41.670753650000002,64.7785034
929,680,257,456,沈阳城市建设学院,4121013208.000000000000000,辽宁省教育厅,沈阳市,本科,民办,沈阳城市建设学院,0a15c7ec1eda53fced74f8f3,浑南区,123.408862900000003,41.676379849999996,81.2285004
930,3439,1233,2718,新疆科技学院,4165013561.000000000000000,新疆维吾尔自治区,巴音郭楞蒙古自治州,本科,公办,新疆科技学院(西校区),5aa7737c4df660d63a04b14b,库尔勒市,86.108422360000006,41.716560960000002,67.3982010
931,538,213,412,沈阳理工大学,4121010144.000000000000000,辽宁省,沈阳市,本科,公办,沈阳理工大学,b5f4eeb5120f21b42eb17ea5,浑南区,123.488434499999997,41.724730649999998,90.7792969
932,530,211,410,沈阳工业大学,4121010142.000000000000000,辽宁省,沈阳市,本科,公办,沈阳工业大学(中央校区),b7d2220b222e6fc995f08c52,铁西区,123.243383399999999,41.733807700000000,98.5211029
933,571,222,421,沈阳建筑大学,4121010153.000000000000000,辽宁省,沈阳市,本科,公办,沈阳建筑大学,53349ee3b74aff6e220262f2,浑南区,123.510196399999998,41.741238369999998,92.3404007
934,746,283,533,通化师范学院,4122010202.000000000000000,吉林省,通化市,本科,公办,通化师范学院,7d5f3a0a2930a74b2cb90817,东昌区,125.982677300000006,41.744232940000003,34.7181015
935,552,218,417,沈阳化工大学,4121010149.000000000000000,辽宁省,沈阳市,本科,公办,沈阳化工大学,43e4adc0e351109b246e988f,铁西区,123.228722300000001,41.744656399999997,73.6158981
936,540,214,413,东北大学,4121010145.000000000000000,教育部,沈阳市,本科,公办,东北大学,3924c6adeea71d2679dbd245,和平区,123.411703500000002,41.762894670000001,73.7781982
937,580,224,423,沈阳农业大学,4121010157.000000000000000,辽宁省,沈阳市,本科,公办,沈阳农业大学,21826784705f8edbf6eafce4,沈河区,123.564009400000003,41.824639110000000,114.8669968
938,517,209,408,辽宁大学,4121010140.000000000000000,辽宁省,沈阳市,本科,公办,辽宁大学(崇山校区),7f935d7456d08bc5c72ba1fa,皇姑区,123.400212699999997,41.830820979999999,33.1870995
939,672,254,453,沈阳工学院,4121013201.000000000000000,辽宁省教育厅,抚顺市,本科,民办,沈阳工学院,fed217b869dec899ab0dd89e,望花区,123.711893500000002,41.840670080000002,59.3576012
940,551,217,416,辽宁石油化工大学,4121010148.000000000000000,辽宁省,抚顺市,本科,公办,辽宁石油化工大学,c0a066efbe80b47e7adbd2e1,望花区,123.785643699999994,41.855720859999998,101.6819992
941,607,231,430,沈阳医学院,4121010164.000000000000000,辽宁省,沈阳市,本科,公办,沈阳医学院,6ff75e5eecda5578911fc96f,于洪区,123.402270999999999,41.886512879999998,37.8508987
942,615,233,432,沈阳师范大学,4121010166.000000000000000,辽宁省,沈阳市,本科,公办,沈阳师范大学,c8e8f633ffb4496cab0dd8c6,沈北新区,123.409474900000006,41.906186949999999,106.4589996
943,689,266,465,辽宁何氏医学院,4121013610.000000000000000,辽宁省教育厅,沈阳市,本科,民办,辽宁何氏医学院,15ba2ab655afc9aa9ff7792f,浑南区,123.717225299999996,41.912670660000003,44.7453995
944,657,247,446,沈阳工程学院,4121011632.000000000000000,辽宁省,沈阳市,本科,公办,沈阳工程学院,e889a74481195cb58605bfd6,沈北新区,123.412784700000003,41.916992110000002,66.6032028
945,534,212,411,沈阳航空航天大学,4121010143.000000000000000,辽宁省,沈阳市,本科,公办,沈阳航空航天大学,04ea8f9e4eb345ad455726c1,沈北新区,123.402103699999998,41.923704620000002,103.2779999
946,518,209,408,辽宁大学,4121010140.000000000000000,辽宁省,沈阳市,本科,公办,辽宁大学(蒲河校区),c19b4d03cf6becd6725e8068,沈北新区,123.380603699999995,41.924840420000002,92.5632019
947,593,226,425,中国医科大学,4121010159.000000000000000,辽宁省,沈阳市,本科,公办,中国医科大学(沈北校区),0081d5e249fa255c1d5800d9,沈北新区,123.477334099999993,41.953403150000000,104.7890015
948,700,270,469,辽宁传媒学院,4121013957.000000000000000,辽宁省教育厅,沈阳市,本科,民办,辽宁传媒学院(北校区),6488c77ae2e3b11e250bd007,沈北新区,123.369266699999997,41.964280289999998,60.8905983
949,548,216,415,辽宁工程技术大学,4121010147.000000000000000,辽宁省,阜新市,本科,公办,辽宁工程技术大学,a933c6b5a5595cd8e21103d3,细河区,121.659032600000003,42.020469140000003,30.2770004
950,549,216,415,辽宁工程技术大学,4121010147.000000000000000,辽宁省,阜新市,本科,公办,辽宁工程技术大学(北校区),14cf2449d9dbb6e8e856fa1c,细河区,121.655448899999996,42.047133270000003,57.9287987
951,491,199,361,赤峰学院,4115010138.000000000000000,内蒙古自治区,赤峰市,本科,公办,赤峰学院,75036835a0a106af5f0d029e,红山区,118.911282799999995,42.239862639999998,40.5241013
952,712,273,523,延边大学,4122010184.000000000000000,吉林省,延边朝鲜族自治州,本科,公办,延边大学(珲春校区),ea5b085b323d1876cf06a4ca,珲春市,130.424062200000009,42.897395420000002,55.1935005
953,711,273,523,延边大学,4122010184.000000000000000,吉林省,延边朝鲜族自治州,本科,公办,延边大学(延吉校区),a1048327727fe1b9d22dd63c,延吉市,129.481448199999988,42.909335669999997,73.5852966
954,715,273,523,延边大学,4122010184.000000000000000,吉林省,延边朝鲜族自治州,本科,公办,延边大学科技学院,e93761f6835c7d0c223bf23a,延吉市,129.526980400000014,42.923382949999997,48.0130005
955,749,284,534,吉林师范大学,4122010203.000000000000000,吉林省,四平市,本科,公办,吉林师范大学,fb61fd9c5f27e6f902294fe6,铁西区,124.338851199999993,43.154656310000000,104.9449997
956,797,303,553,长春科技学院,4122013606.000000000000000,吉林省教育厅,长春市,本科,民办,长春科技学院,48eb00585ea7a4ad2fe67b31,双阳区,125.661350299999995,43.532846669999998,30.8729000
957,489,198,360,内蒙古民族大学,4115010136.000000000000000,内蒙古自治区,通辽市,本科,公办,内蒙古民族大学,5eba75f80978dc29364aae53,科尔沁区,122.248410800000002,43.627403979999997,48.1375008
958,794,302,552,长春建筑学院,4122013605.000000000000000,吉林省教育厅,长春市,本科,民办,长春建筑学院(奢岭校区),a6ee8723363ce297ab175aed,双阳区,125.518072599999996,43.694840329999998,58.4945984
959,3385,1219,2704,新疆农业大学,4165010758.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆农业大学(亚心校区),84585ee45a2a14f6a4c75684,沙依巴克区,87.389659460000004,43.721508470000003,34.1072998
960,3378,1217,2702,新疆大学,4165010755.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆大学(红湖校区),90094a5403560db308ccdd31,天山区,87.611552750000001,43.766192699999998,77.4966965
961,728,277,527,吉林建筑大学,4122010191.000000000000000,吉林省,长春市,本科,公办,吉林建筑大学,f633606a5806f9330b69d9c5,南关区,125.401249800000002,43.792763350000001,41.9452019
962,3441,1235,2720,新疆天山职业技术大学,4165013727.000000000000000,新疆维吾尔自治区教育厅,乌鲁木齐市,本科,民办,新疆天山职业技术大学,ce7aa606050e3a86581093e8,水磨沟区,87.717283969999997,43.797898770000003,45.0836983
963,807,308,558,吉林医药学院,4122013706.000000000000000,吉林省,吉林市,本科,公办,吉林医药学院,b8d9a8758297952cae31e5fe,丰满区,126.558426499999996,43.801603149999998,51.6138000
964,3395,1222,2707,新疆师范大学,4165010762.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆师范大学(温泉校区),8e4b441b4ac6acf59c9d68e4,水磨沟区,87.703448670000000,43.801190220000002,159.7879944
965,733,279,529,吉林农业大学,4122010193.000000000000000,吉林省,长春市,本科,公办,吉林农业大学,5d89780f3531ca9726e0a01c,南关区,125.403995399999999,43.807923379999998,240.7420044
966,3384,1219,2704,新疆农业大学,4165010758.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆农业大学(老满城校区),ea4a3dc9ba294f2c4e5547ce,沙依巴克区,87.564012930000004,43.812411619999999,77.0272980
967,761,288,538,吉林财经大学,4122010207.000000000000000,吉林省,长春市,本科,公办,吉林财经大学,05fd8931358e61fb4d5547d3,南关区,125.427051100000000,43.817094650000001,98.2303009
968,806,307,557,长春人文学院,4122013662.000000000000000,吉林省教育厅,长春市,本科,民办,长春人文学院,e56bf5e3347a49440782c2cc,南关区,125.403318299999995,43.820045460000003,31.7588997
969,769,291,541,吉林外国语大学,4122010964.000000000000000,吉林省教育厅,长春市,本科,民办,吉林外国语大学,33b3c8e8ecbf695744572647,南关区,125.438749500000000,43.819797090000002,48.6109009
970,703,272,522,吉林大学,4122010183.000000000000000,教育部,长春市,本科,公办,吉林大学(前卫南区),ec1b2bdb24757434fd0eb087,朝阳区,125.272751200000002,43.820099710000001,149.8159943
971,739,281,531,东北师范大学,4122010200.000000000000000,教育部,长春市,本科,公办,东北师范大学(净月校区),58b93729d092a2ec1ef74de4,南关区,125.419152400000002,43.823717850000001,50.4760017
972,742,282,532,北华大学,4122010201.000000000000000,吉林省,吉林市,本科,公办,北华大学,ab8942505eba649ee115f9ac,丰满区,126.600328899999994,43.834592340000000,38.8358002
973,3410,1226,2711,新疆艺术学院,4165010768.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆艺术学院(金桥校区),00199c36e87038dad6b74ec6,头屯河区,87.414585669999994,43.837151740000003,52.0747986
974,3411,1227,2712,新疆工程学院,4165010994.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆工程学院,916cb0346dc1d08cbd4842c2,头屯河区,87.406911910000005,43.841814520000000,120.5439987
975,3382,1217,2702,新疆大学,4165010755.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆大学(博达校区),8a1f6856d24923e2b35c6ad3,水磨沟区,87.737683890000000,43.846138549999999,188.8939972
976,704,272,522,吉林大学,4122010183.000000000000000,教育部,长春市,本科,公办,吉林大学(南岭校区),d991e116f45747281e389499,南关区,125.328378000000001,43.853425950000002,52.2422981
977,3391,1221,2706,新疆医科大学,4165010760.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆医科大学(雪莲山校区),8ac312baf2d3341db64f54ea,水磨沟区,87.706487350000003,43.850664010000003,82.3205032
978,738,281,531,东北师范大学,4122010200.000000000000000,教育部,长春市,本科,公办,东北师范大学(自由校区),f8429c4d4024714ae7e96568,南关区,125.319124799999997,43.859197209999998,48.0484009
979,3406,1225,2710,新疆财经大学,4165010766.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆财经大学,6deee308df07ee6b29fc4850,新市区,87.545825579999999,43.881922170000003,36.0783005
980,3408,1225,2710,新疆财经大学,4165010766.000000000000000,新疆维吾尔自治区,乌鲁木齐市,本科,公办,新疆财经大学(商务学院校区),79450d176724bf63f423103b,新市区,87.542397379999997,43.885717450000001,32.7296982
981,731,278,528,吉林化工学院,4122010192.000000000000000,吉林省,吉林市,本科,公办,吉林化工学院,beabdbf4411a71987069d3ec,龙潭区,126.613549100000000,43.898318580000002,35.1548996
982,755,286,536,长春师范大学,4122010205.000000000000000,吉林省,长春市,本科,公办,长春师范大学,e0a6451858f2e9b6128824b6,二道区,125.388906899999995,43.910215559999997,42.6562004
983,706,272,522,吉林大学,4122010183.000000000000000,教育部,长春市,本科,公办,吉林大学(和平校区),1f79b6e9f8f9eee72b201ac3,绿园区,125.260063700000003,43.907866190000000,71.3175964
