FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,lng,lat,uid,area,lngN,latN,面积
837,941,355,675,上海电力大学,4131010256.000000000000000,上海市,上海市,本科,公办,上海电力大学(杨浦校区),121.553258999999997,31.281844000000000,d502ba82248b0721f4e73bcc,杨浦区,121.542552900000004,31.277682850000001,10.1351004
838,1038,384,704,上海外国语大学贤达经济人文学院,4131013636.000000000000000,上海市教委,上海市,本科,民办,上海外国语大学贤达经济人文学院(虹口校区),121.490161000000001,31.284199999999998,7a713192cac57a2feb56fa1c,虹口区,121.479105899999993,31.280378450000001,2.3944099
839,999,370,690,上海大学,4131010280.000000000000000,上海市,上海市,本科,公办,上海大学(延长校区),121.464258999999998,31.282340999999999,480b24d077f013e89cec2bc0,静安区,121.453242399999993,31.277997899999999,22.8169994
840,967,362,682,上海外国语大学,4131010271.000000000000000,教育部,上海市,本科,公办,上海外国语大学(虹口校区),121.489282000000003,31.282207000000000,969cff5b055c4135d23ce3de,虹口区,121.478226100000001,31.278370559999999,8.6626997
841,1008,373,693,上海立信会计金融学院,4131011047.000000000000000,上海市,上海市,本科,公办,上海立信会计金融学院(上川路校区),121.661368999999993,31.284261999999998,09185c569def4d5cf01937ab,浦东新区,121.650654399999993,31.280302089999999,32.2691002
842,978,363,683,上海财经大学,4131010272.000000000000000,教育部,上海市,本科,公办,上海财经大学(中山北一路校区),121.486875999999995,31.286237000000000,b85bd28e0ade323682a12e51,虹口区,121.475823800000001,31.282355110000001,6.1010599
843,916,349,669,同济大学,4131010247.000000000000000,教育部,上海市,本科,公办,同济大学(彰武路校区),121.520144000000002,31.288100000000000,5b3b960ee65436a8c16c14e2,杨浦区,121.509188199999997,31.284402780000001,7.1606102
844,911,349,669,同济大学,4131010247.000000000000000,教育部,上海市,本科,公办,同济大学,121.508482999999998,31.289045000000002,9aef110e1259dcaf6240a9a2,杨浦区,121.497462700000000,31.285399450000000,96.9710999
845,1357,501,1017,皖南医学院,4134010368.000000000000000,安徽省,芜湖市,本科,公办,皖南医学院(滨江校区),118.370778000000001,31.294329000000001,e6ee2fd275b91f482a11d192,弋江区,118.358853499999995,31.290466380000002,41.1086006
846,913,349,669,同济大学,4131010247.000000000000000,教育部,上海市,本科,公办,同济大学(嘉定校区),121.220630999999997,31.291872999999999,42e616dc8441c16b704b870e,嘉定区,121.209760200000005,31.287578499999999,140.1170044
847,1364,503,1019,安徽师范大学,4134010370.000000000000000,安徽省,芜湖市,本科,公办,安徽师范大学(花津校区),118.385422000000005,31.288817000000002,ae6a73a2bb78a6f8ce04efdc,弋江区,118.373448800000006,31.285049640000000,157.4239960
848,1006,372,692,上海工程技术大学,4131010856.000000000000000,上海市,上海市,本科,公办,上海工程技术大学(逸仙路校区),121.494408000000007,31.300799999999999,1d65dbf765df3504bca822d5,虹口区,121.483354800000001,31.297039430000002,5.3169799
849,927,352,672,上海理工大学,4131010252.000000000000000,上海市,上海市,本科,公办,上海理工大学,121.562072000000001,31.297902000000001,1c5ebd362fa6465975e5b62f,杨浦区,121.551412299999996,31.293680129999998,53.8792992
850,929,352,672,上海理工大学,4131010252.000000000000000,上海市,上海市,本科,公办,上海理工大学基础学院(杨浦校区),121.553871000000001,31.305968000000000,2e00c5dd95b7491dd7851f21,杨浦区,121.543169100000000,31.301791850000001,7.6056600
851,907,348,668,复旦大学,4131010246.000000000000000,教育部,上海市,本科,公办,复旦大学(邯郸校区),121.510771000000005,31.301911000000000,5bb671987ba6b36e97ec8400,杨浦区,121.499759999999995,31.298260180000000,123.8669968
852,977,363,683,上海财经大学,4131010272.000000000000000,教育部,上海市,本科,公办,上海财经大学(武东路校区),121.504436999999996,31.309766000000000,2c3b24544f0f2c8486420e53,杨浦区,121.493396700000005,31.306098949999999,14.5146999
853,1091,400,762,苏州科技大学,4132010332.000000000000000,江苏省,苏州市,本科,公办,苏州科技大学(江枫校区),120.566344999999998,31.310051999999999,e0df9ba4ab280fdbadcb662e,虎丘区,120.555583100000007,31.306385070000001,32.9366989
854,976,363,683,上海财经大学,4131010272.000000000000000,教育部,上海市,本科,公办,上海财经大学(国定路校区),121.507250999999997,31.311875000000001,c7525ad57080fa6a79b55cc5,杨浦区,121.496218700000000,31.308217050000000,16.7805996
855,1042,388,733,苏州大学,4132010285.000000000000000,江苏省,苏州市,本科,公办,苏州大学(天赐庄校区),120.647180000000006,31.310694999999999,2331a11acd0ff7cc4c3a5978,姑苏区,120.636447200000006,31.307045580000000,36.6169014
856,1044,388,733,苏州大学,4132010285.000000000000000,江苏省,苏州市,本科,公办,苏州大学(北校区),120.651826000000000,31.319427000000001,ec0fe17b448fb9a9bfa8229e,姑苏区,120.641060300000007,31.315833710000000,14.6289997
857,998,370,690,上海大学,4131010280.000000000000000,上海市,上海市,本科,公办,上海大学(宝山校区),121.399029999999996,31.321439999999999,74aeaab37a6e83bc38221ca4,宝山区,121.387806200000000,31.317532920000001,140.1470032
858,2880,1051,2269,四川工业科技学院,4151013816.000000000000000,四川省教育厅,德阳市,本科,民办,四川工业科技学院(罗江校区),104.503607000000002,31.326747000000001,3fe7d1608fd80b1e0e3ddaac,罗江区,104.494580400000004,31.322853160000001,67.2268982
859,975,362,682,上海外国语大学,4131010271.000000000000000,教育部,上海市,本科,公办,上海外国语大学嘉定外国语学校,121.168756999999999,31.331918999999999,af853f4e5239e5fb40e192dd,嘉定区,121.157653100000005,31.327923530000000,2.8428400
860,991,368,688,上海音乐学院,4131010278.000000000000000,上海市,上海市,本科,公办,上海音乐学院实验学校,121.517522999999997,31.333199000000000,3fc923e8ef8ff0ae1d580051,杨浦区,121.506521000000006,31.329500130000000,2.8933101
861,1367,503,1019,安徽师范大学,4134010370.000000000000000,安徽省,芜湖市,本科,公办,安徽师范大学赭山校区继续教育学院,118.380833999999993,31.342810000000000,c2007a377215be233f9a5e5d,镜湖区,118.368831700000001,31.339004220000000,0.1650480
862,1365,503,1019,安徽师范大学,4134010370.000000000000000,安徽省,芜湖市,本科,公办,安徽师范大学(赭山校区),118.381506000000002,31.340091000000001,6bc186aa957d4d7be5e9650e,镜湖区,118.369504199999994,31.336289260000001,32.0811005
863,1003,371,691,上海公安学院,4131010283.000000000000000,上海市,上海市,本科,公办,上海公安学院通南路校区,121.481506999999993,31.345085000000001,e22447bb4b22da4d38e4a6c6,宝山区,121.470423199999999,31.341063660000000,4.0133600
864,910,348,668,复旦大学,4131010246.000000000000000,教育部,上海市,本科,公办,复旦大学(江湾校区),121.513723999999996,31.342720000000000,4e6c2fbe3ee051c66e20b99b,杨浦区,121.502690999999999,31.339037529999999,96.7141037
865,1347,497,1013,安徽工程大学,4134010363.000000000000000,安徽省,芜湖市,本科,公办,安徽工程大学,118.420834999999997,31.346784000000000,e13a4326c3460e0b29fc48ad,鸠江区,118.408928500000002,31.342535020000000,76.0503998
866,1349,497,1013,安徽工程大学,4134010363.000000000000000,安徽省,芜湖市,本科,公办,安徽工程大学(国际工程师学院校区),118.486592999999999,31.358128000000001,66738328930af3e8e507382e,鸠江区,118.474759300000002,31.354242719999998,38.5519981
867,1000,370,690,上海大学,4131010280.000000000000000,上海市,上海市,本科,公办,上海大学(嘉定校区),121.255691999999996,31.382639999999999,9f4043ccaff88f66f503b8f1,嘉定区,121.244670799999994,31.378910950000002,23.6672993
868,1002,371,691,上海公安学院,4131010283.000000000000000,上海市,上海市,本科,公办,上海公安学院,121.525863999999999,31.386061999999999,cdef4edf7b86ef4f29d7abab,浦东新区,121.514923699999997,31.382259609999998,35.2484016
869,1045,388,733,苏州大学,4132010285.000000000000000,江苏省,苏州市,本科,公办,苏州大学(阳澄湖校区),120.685652000000005,31.390744000000002,aced5ef2742c659f5d0d0293,相城区,120.674830400000005,31.387000120000000,54.2972984
870,1040,385,705,上海师范大学天华学院,4131013893.000000000000000,上海市教委,上海市,本科,民办,上海师范大学天华学院,121.207386000000000,31.415126999999998,a765d7c4923682888505bf90,嘉定区,121.196508399999999,31.410676450000000,27.1828003
871,1157,431,809,昆山杜克大学,4132016406.000000000000000,江苏省教育厅,昆山市,本科,中外合作办学,昆山杜克大学二期EPC工程二标段生活区,120.910684000000003,31.421597999999999,b924203ec8ab48d65bf6be66,昆山市,120.899942199999998,31.418101470000000,2.7272000
872,1154,431,809,昆山杜克大学,4132016406.000000000000000,江苏省教育厅,昆山市,本科,中外合作办学,昆山杜克大学,120.903676000000004,31.421019000000001,482923a0de81729d14b54bd8,昆山市,120.892932000000002,31.417525760000000,33.4726982
873,2892,1055,2273,四川文化艺术学院,4151014043.000000000000000,四川省教育厅,绵阳市,本科,民办,四川文化艺术学院(绵阳校区),104.766690999999994,31.427396000000002,24d055086f6e44ac138824bf,涪城区,104.757510800000006,31.423291230000000,31.0242996
874,2895,1056,2274,绵阳城市学院,4151014045.000000000000000,四川省教育厅,绵阳市,本科,民办,绵阳城市学院(游仙校区),104.802734999999998,31.452076999999999,66a9cd09313e377efa221360,游仙区,104.793404899999999,31.448407360000001,18.5356998
875,2809,1025,2243,绵阳师范学院,4151010639.000000000000000,四川省,绵阳市,本科,公办,绵阳师范学院(高新校区),104.605136999999999,31.459785000000000,c14281a6b0aa18c6c4effb82,涪城区,104.596156600000000,31.456340890000000,92.8434982
876,1152,430,808,西交利物浦大学,4132016403.000000000000000,江苏省教育厅,苏州市,本科,中外合作办学,西交利物浦大学(太仓校区),121.168578999999994,31.486674000000001,baddcc906d1715654007c1df,太仓市,121.157449799999995,31.482636759999998,28.0555000
877,2765,1013,2231,西南科技大学,4151010619.000000000000000,四川省,绵阳市,本科,公办,西南科技大学(西山校区),104.734781999999996,31.487221999999999,66c5a3e45e9279334107c123,涪城区,104.725510799999995,31.483448870000000,20.8472996
878,1037,384,704,上海外国语大学贤达经济人文学院,4131013636.000000000000000,上海市教委,上海市,本科,民办,上海外国语大学贤达经济人文学院,121.837637000000001,31.492978000000001,d7a35b4938fc3b3ca8059d25,崇明区,121.826854100000006,31.489019079999998,32.8596992
879,1058,392,743,江南大学,4132010295.000000000000000,教育部,无锡市,本科,公办,江南大学(蠡湖校区),120.277756999999994,31.489746000000000,197fb98da95b7db90bccdd96,滨湖区,120.266665099999997,31.485715450000001,220.6849976
880,2886,1053,2271,西南财经大学天府学院,4151014037.000000000000000,四川省教育厅,绵阳市,本科,民办,西南财经大学天府学院(绵阳校区),104.694595000000007,31.498206000000000,5b728eb40d17079d49cc4abd,涪城区,104.685372799999996,31.494718760000001,39.6907005
881,2810,1025,2243,绵阳师范学院,4151010639.000000000000000,四川省,绵阳市,本科,公办,绵阳师范学院(游仙校区),104.786181999999997,31.499410000000001,84e232f513c8b262c6f50de1,游仙区,104.776922999999996,31.495449600000001,30.2975998
882,2767,1013,2231,西南科技大学,4151010619.000000000000000,四川省,绵阳市,本科,公办,西南科技大学城市学院(安州区校区),104.570368999999999,31.554603000000000,cad5ae03c3ca1f1dcbe33c7e,安州区,104.561393300000006,31.551156500000001,14.7907000
883,1128,410,780,无锡太湖学院,4132013571.000000000000000,江苏省教育厅,无锡市,本科,民办,无锡太湖学院(南校区),120.231475000000003,31.571957000000001,7bd9c8cf09bb0d33c07da245,滨湖区,120.220410299999998,31.567630319999999,7.3447700
884,1434,528,1044,马鞍山学院,4134013614.000000000000000,安徽省教育厅,马鞍山市,本科,民办,马鞍山学院,118.536446999999995,31.570256000000001,95d45402eb0947394d2fdfd2,当涂县,118.524837000000005,31.566300360000000,45.4328995
885,1124,410,780,无锡太湖学院,4132013571.000000000000000,江苏省教育厅,无锡市,本科,民办,无锡太湖学院,120.233834000000002,31.581099999999999,5a517ca41eb599a0e215f933,滨湖区,120.222773099999998,31.576743550000000,60.5835991
886,1135,417,793,无锡学院,4132013982.000000000000000,江苏省,无锡市,本科,公办,无锡学院,120.476484999999997,31.587384000000000,fb4bc74180fe3c1f96f08c11,锡山区,120.465479000000002,31.582908990000000,55.0124016
887,1094,401,763,常熟理工学院,4132010333.000000000000000,江苏省,苏州市,本科,公办,常熟理工学院(东南校区),120.781442999999996,31.592896000000000,e8e4d744a4196d2fb21e3615,常熟市,120.770451499999993,31.589184729999999,55.2176018
888,1436,529,1045,合肥城市学院,4134013615.000000000000000,安徽省教育厅,合肥市,本科,民办,合肥城市学院,117.603333000000006,31.613384000000000,b1b4cb24f3b4b39d3be4a67b,巢湖市,117.591605200000004,31.609201060000000,27.6469994
889,1093,401,763,常熟理工学院,4132010333.000000000000000,江苏省,苏州市,本科,公办,常熟理工学院(东湖校区),120.743011999999993,31.614751999999999,38e32da9451a902e7adbd2bf,常熟市,120.732176899999999,31.610456230000000,58.3713989
890,1446,535,1051,合肥师范学院,4134014098.000000000000000,安徽省,合肥市,本科,公办,合肥师范学院(滨湖校区),117.595080999999993,31.617982999999999,223e5148bbed5d5c6da3cc58,巢湖市,117.583336500000001,31.613853710000001,50.3278999
891,1450,536,1052,皖江工学院,4134014203.000000000000000,安徽省教育厅,马鞍山市,本科,民办,皖江工学院(郑蒲港校区),118.333903000000007,31.619171000000001,237bcf1a24f2bbb02b06ce07,和县,118.322138300000006,31.614730380000001,26.9302998
892,2893,1055,2273,四川文化艺术学院,4151014043.000000000000000,四川省教育厅,绵阳市,本科,民办,四川文化艺术学院(梓潼校区),105.172653999999994,31.614249000000001,1936e08d6435b9462802e113,梓潼县,105.162652699999995,31.610545960000000,70.4775009
893,1392,512,1028,巢湖学院,4134010380.000000000000000,安徽省,合肥市,本科,公办,巢湖学院,117.936406000000005,31.655636999999999,53cebd500b8c3d622a02e17e,巢湖市,117.924694200000005,31.651796810000000,72.6402969
894,1449,536,1052,皖江工学院,4134014203.000000000000000,安徽省教育厅,马鞍山市,本科,民办,皖江工学院(霍里山校区),118.555108000000004,31.668084000000000,44207646025c2a68deee8b25,雨山区,118.543646499999994,31.663884849999999,36.9387016
895,1343,495,1011,安徽工业大学,4134010360.000000000000000,安徽省,马鞍山市,本科,公办,安徽工业大学(秀山校区),118.558818000000002,31.680541999999999,8fa14fc3efabcd6ef7eafc33,雨山区,118.547364200000004,31.676315880000001,121.6999969
896,1054,391,740,常州大学,4132010292.000000000000000,江苏省,常州市,本科,公办,常州大学(科教城校区),119.961774000000005,31.689699999999998,6e4b44c0fb01c3072902e187,武进区,119.950511000000006,31.686033120000001,42.8166008
897,1342,495,1011,安徽工业大学,4134010360.000000000000000,安徽省,马鞍山市,本科,公办,安徽工业大学(佳山校区),118.520696999999998,31.697702000000000,9e515658a7709d2bf503b8b3,花山区,118.508942399999995,31.693960239999999,32.1134987
898,1055,391,740,常州大学,4132010292.000000000000000,江苏省,常州市,本科,公办,常州大学(西太湖校区),119.832205000000002,31.714205000000000,1f241f1fb1d731823ce2318f,武进区,119.820725499999995,31.710577550000000,72.2633972
899,1426,524,1040,安徽外国语学院,4134013065.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽外国语学院,117.030212000000006,31.745639000000001,4f183af4c6eb4819b05c6a54,肥西县,117.018322900000001,31.741470920000001,28.9804001
900,1405,515,1031,安徽建筑大学,4134010878.000000000000000,安徽省,合肥市,本科,公办,安徽建筑大学(南校区),117.229890999999995,31.747572000000002,40fadcb13f874fc032f71d2c,蜀山区,117.217972300000000,31.743323950000001,53.3657990
901,1420,522,1038,安徽文达信息工程学院,4134012810.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽文达信息工程学院,117.025912000000005,31.748612999999999,18165334c36c5004fb2d6111,肥西县,117.014061900000002,31.744387270000001,47.7247009
902,1110,405,772,江苏理工学院,4132011463.000000000000000,江苏省,常州市,本科,公办,江苏理工学院教育学院,119.923473000000001,31.756408000000000,d8d591de14b5b0d42b201ac1,武进区,119.912274199999999,31.752678929999998,0.1369210
903,1445,535,1051,合肥师范学院,4134014098.000000000000000,安徽省,合肥市,本科,公办,合肥师范学院(锦绣校区),117.234981000000005,31.756900000000002,32387059044fafe5a11de988,蜀山区,117.223091400000001,31.752598060000000,32.5406990
904,1109,405,772,江苏理工学院,4132011463.000000000000000,江苏省,常州市,本科,公办,江苏理工学院,119.925132000000005,31.756585000000001,170175ae3189209d3a221c77,武进区,119.913926200000006,31.752883829999998,66.3734970
905,1409,517,1033,安徽三联学院,4134010959.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽三联学院,117.208324000000005,31.760660999999999,fe9c17e518008e54dbd8910c,肥西县,117.196288699999997,31.756760100000001,12.9389000
906,1378,508,1024,皖西学院,4134010376.000000000000000,安徽省,六安市,本科,公办,皖西学院,116.490236999999993,31.767340999999998,b28774b7b9b8dec6d4851f54,裕安区,116.478499999999997,31.763405890000001,74.5815964
907,1340,494,1010,合肥工业大学,4134010359.000000000000000,教育部,合肥市,本科,公办,合肥工业大学(翡翠湖校区),117.211297000000002,31.777840000000001,16892ff5a542a926a5da390f,蜀山区,117.199284199999994,31.773896610000001,103.0309982
908,1102,403,766,常州工学院,4132011055.000000000000000,江苏省,常州市,本科,公办,常州工学院继续教育学院,119.948802999999998,31.781198000000000,87248d96f3157ccd2806ce56,钟楼区,119.937542100000002,31.777677260000001,0.9008710
909,1330,492,1008,安徽大学,4134010357.000000000000000,安徽省,合肥市,本科,公办,安徽大学(磬苑校区),117.191796999999994,31.771578000000002,a02ce3228075f823afee7ad8,蜀山区,117.179687099999995,31.767842770000001,157.2550049
910,1411,517,1033,安徽三联学院,4134010959.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽三联学院,117.442627999999999,31.797408999999998,2915d7f351b1fc537c29bdce,肥东县,117.430344099999999,31.793479110000000,12.2312002
911,1353,499,1015,安徽医科大学,4134010366.000000000000000,安徽省,合肥市,本科,公办,安徽医科大学(南校区),117.217177000000007,31.798898000000001,485642be2be7b0db82288ae6,蜀山区,117.205186999999995,31.794856549999999,13.3261003
912,1406,515,1031,安徽建筑大学,4134010878.000000000000000,安徽省,合肥市,本科,公办,安徽建筑大学(北校区),117.261190999999997,31.818612999999999,0ed20a15c53d169657bfffd3,包河区,117.249267900000007,31.814364449999999,15.4434004
913,1101,403,766,常州工学院,4132011055.000000000000000,江苏省,常州市,本科,公办,常州工学院(巫山路校区),119.999099999999999,31.822126000000001,dffd631c308dc5bc38221cca,新北区,119.987889100000004,31.817791029999999,13.0249004
914,1336,493,1009,中国科学技术大学,4134010358.000000000000000,中国科学院,合肥市,本科,公办,中国科学技术大学(南校区),117.288055999999997,31.827544000000000,f4f076afbec4b6d224d2bbd7,包河区,117.275978100000003,31.823735540000001,16.1786003
915,1418,521,1037,安徽新华学院,4134012216.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽新华学院,117.190606000000002,31.831666999999999,bd5046e8b3f41541d62ce2bb,蜀山区,117.178449099999995,31.827934490000001,83.9108963
916,1440,532,1048,安徽医科大学临床医学院,4134013618.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽医科大学临床医学院(运河新城校区),117.056584999999998,31.838463000000001,a6abdc3535898cc2a21de935,蜀山区,117.044460500000000,31.834654400000002,17.3530006
917,1335,493,1009,中国科学技术大学,4134010358.000000000000000,中国科学院,合肥市,本科,公办,中国科学技术大学(西校区),117.262146000000001,31.844593000000000,f55a47578c94cfb15cd4fef9,蜀山区,117.250211199999995,31.840360270000001,51.2318993
918,1334,493,1009,中国科学技术大学,4134010358.000000000000000,中国科学院,合肥市,本科,公办,中国科学技术大学(东校区),117.276137000000006,31.842918999999998,1ea2f3e9134b271ac17da295,包河区,117.264128099999994,31.838915329999999,55.9878006
919,1337,493,1009,中国科学技术大学,4134010358.000000000000000,中国科学院,合肥市,本科,公办,中国科学技术大学(北校区),117.274897999999993,31.849087000000001,0fbec671ad89722e2cb17ecf,蜀山区,117.262899099999998,31.845063199999998,4.9398799
920,1338,494,1010,合肥工业大学,4134010359.000000000000000,教育部,合肥市,本科,公办,合肥工业大学(屯溪路校区),117.302909000000000,31.849405999999998,eef2d52811c8d2a73ae4a6b0,包河区,117.290766199999993,31.845730400000001,70.6035004
921,1331,492,1008,安徽大学,4134010357.000000000000000,安徽省,合肥市,本科,公办,安徽大学(龙河校区),117.262163000000001,31.851025000000000,dbf4d6eebec5de296fa3ccfd,蜀山区,117.250231299999996,31.846794760000002,39.8806992
922,1360,502,1018,安徽中医药大学,4134010369.000000000000000,安徽省,合肥市,本科,公办,安徽中医药大学(梅山路校区),117.267545999999996,31.858438000000000,38ff922a8e28b2b80d3ddac5,蜀山区,117.255594799999997,31.854291239999998,2.8283999
923,1447,535,1051,合肥师范学院,4134014098.000000000000000,安徽省,合肥市,本科,公办,合肥师范学院(三孝口校区),117.281283999999999,31.860558999999999,3e7d12232bfac01e7069d3a0,庐阳区,117.269254799999999,31.856652850000000,3.7568099
924,1431,526,1042,安徽大学江淮学院,4134013612.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽大学江淮学院(史河校区),117.254992000000001,31.870995000000001,b703e96b4111b4fa8e1a89b0,蜀山区,117.243100100000007,31.866695409999998,9.7724199
925,1352,498,1014,安徽农业大学,4134010364.000000000000000,安徽省,合肥市,本科,公办,安徽农业大学,117.263407999999998,31.868279000000001,beb7e5dc248e8784283a9f12,蜀山区,117.251485400000007,31.864073730000001,78.9220963
926,1339,494,1010,合肥工业大学,4134010359.000000000000000,教育部,合肥市,本科,公办,合肥工业大学(六安路校区),117.287672999999998,31.877943999999999,151c065fe3a5f458c6effb2f,庐阳区,117.275621099999995,31.874147709999999,9.2364902
927,1100,403,766,常州工学院,4132011055.000000000000000,江苏省,常州市,本科,公办,常州工学院(辽河路校区),119.950588999999994,31.876041000000001,433c2d0c02932a8fdf1e528b,新北区,119.939310399999997,31.872526420000000,57.2663994
928,1432,526,1042,安徽大学江淮学院,4134013612.000000000000000,安徽省教育厅,合肥市,本科,民办,安徽大学江淮学院,117.343665999999999,31.880863000000002,74d341bcb10be67d213bf2a4,瑶海区,117.331580200000005,31.876655060000001,5.5034199
929,1146,426,802,江苏科技大学苏州理工学院,4132013991.000000000000000,江苏省教育厅,苏州市,本科,民办,江苏科技大学苏州理工学院,120.576862000000006,31.900236000000000,f3a546220faca5de01897286,张家港市,120.566128399999997,31.896368979999998,45.0812988
930,1068,394,747,南通大学,4132010304.000000000000000,江苏省,南通市,本科,公办,南通大学(启东校区),121.862869000000003,31.908646999999998,02f96227ca4a22be8bb98887,启东市,121.852053200000000,31.905102209999999,80.7233963
931,1454,537,1053,安徽艺术学院,4134014682.000000000000000,安徽省,合肥市,本科,公办,安徽艺术学院,117.372324000000006,31.936281999999999,f9b493526a93bf06a10464f0,瑶海区,117.360198600000004,31.931822420000000,58.9454994
932,1439,530,1046,合肥经济学院,4134013616.000000000000000,安徽省教育厅,合肥市,本科,民办,合肥经济学院,117.398974999999993,31.939496999999999,bfb0558352c59785d0ff233e,瑶海区,117.386701599999995,31.935389220000001,22.4916992
933,1354,499,1015,安徽医科大学,4134010366.000000000000000,安徽省,合肥市,本科,公办,安徽医科大学东校区,117.352855000000005,31.944092000000001,4a62128cf30fc0793310aff2,瑶海区,117.340748399999995,31.939735750000001,8.6407404
934,1359,502,1018,安徽中医药大学,4134010369.000000000000000,安徽省,合肥市,本科,公办,安徽中医药大学(少荃湖新校区),117.397620000000003,31.944119000000001,b61f6f3be804def5a7da39b5,瑶海区,117.385351200000002,31.939987469999998,41.2279015
935,2223,808,1692,湖北文理学院理工学院,4142013257.000000000000000,湖北省教育厅,襄阳市,本科,民办,湖北文理学院理工学院,112.089427000000001,31.952501999999999,0dd45e6e2ff2fc3209b93ad1,襄城区,112.076915999999997,31.948104910000001,25.2642002
936,1437,529,1045,合肥城市学院,4134013615.000000000000000,安徽省教育厅,合肥市,本科,民办,合肥城市学院(北城校区),117.180256999999997,31.979583999999999,3583f95a12ce429aeddfca08,长丰县,117.168083100000004,31.975856690000001,15.2543001
937,1067,394,747,南通大学,4132010304.000000000000000,江苏省,南通市,本科,公办,南通大学,120.918475999999998,31.978961000000002,550a9abc7d498a51047ce827,崇川区,120.907675100000006,31.975422020000000,130.7779999
938,2143,767,1651,湖北文理学院,4142010519.000000000000000,湖北省,襄阳市,本科,公办,湖北文理学院,112.048585000000003,32.006293999999997,609dab928dd5528a75e5b6e7,襄城区,112.036048600000001,32.002460929999998,65.3307037
939,1069,394,747,南通大学,4132010304.000000000000000,江苏省,南通市,本科,公办,南通大学(启秀校区),120.876069999999999,32.015619999999998,941dbea46b5ce9f86c476040,崇川区,120.865346299999999,32.011768910000001,11.0095997
940,1131,414,790,南京师范大学中北学院,4132013906.000000000000000,江苏省教育厅,镇江市,本科,民办,南京师范大学中北学院(丹阳校区),119.547850999999994,32.020530000000001,fd014a9b908080a5fda7789a,丹阳市,119.536351199999999,32.016496920000002,58.7468987
941,1118,408,776,南通理工学院,4132012056.000000000000000,江苏省教育厅,南通市,本科,民办,南通理工学院(南通校区),120.815657000000002,32.048625000000001,db7801a15ecd3a43b45f1e70,崇川区,120.804781000000006,32.044693920000000,33.2705994
942,1147,427,803,常州大学怀德学院,4132013992.000000000000000,江苏省教育厅,泰州市,本科,民办,常州大学怀德学院(靖江校区),120.389385000000004,32.051197999999999,5986bc5a2d9ebe228936eec9,靖江市,120.378171199999997,32.046901130000002,47.5923996
943,2021,720,1505,信阳农林学院,4141011326.000000000000000,河南省,信阳市,本科,公办,信阳农林学院家属院,114.074382000000000,32.112192999999998,c966be0761de7c46d518b71b,浉河区,114.061926999999997,32.108473400000001,0.9158400
944,1138,421,797,江苏大学京江学院,4132013986.000000000000000,江苏省教育厅,镇江市,本科,民办,江苏大学京江学院,119.360436000000007,32.119565999999999,8a69cf474067e21fc356acb7,丹徒区,119.348467099999993,32.115744370000002,53.7765999
945,1048,389,737,江苏科技大学,4132010289.000000000000000,江苏省,镇江市,本科,公办,江苏科技大学(长山校区),119.369738999999996,32.117438000000000,4a82ec3f19eeb6c3764ff184,丹徒区,119.357790899999998,32.113457150000002,154.3009949
946,1961,706,1491,信阳师范学院,4141010477.000000000000000,河南省,信阳市,本科,公办,信阳师范学院(谭山校区),114.045409000000006,32.144086000000001,be953eaa704bc45cd1f49ef5,浉河区,114.033056799999997,32.140277980000000,83.2237015
947,2073,738,1523,信阳学院,4141013503.000000000000000,河南省教育厅,信阳市,本科,民办,信阳学院,114.043998999999999,32.149386000000000,35558d3606cb09c533169bfa,浉河区,114.031653100000000,32.145558870000002,50.1652985
948,2017,720,1505,信阳农林学院,4141011326.000000000000000,河南省,信阳市,本科,公办,信阳农林学院,114.131263000000004,32.167527000000000,925c550f8d640cb15a3ac801,平桥区,114.118997500000006,32.163149879999999,63.0569992
949,1145,425,801,南京财经大学红山学院,4132013990.000000000000000,江苏省教育厅,镇江市,本科,民办,南京财经大学红山学院,119.239479000000003,32.171492000000001,a5ef680f6ff218d7b9df8ff3,句容市,119.227613399999996,32.167810680000002,46.2221985
950,1047,389,737,江苏科技大学,4132010289.000000000000000,江苏省,镇江市,本科,公办,江苏科技大学(梦溪校区),119.476474999999994,32.200767999999997,b0d056f253860302cbc3db8c,京口区,119.464524299999994,32.197024550000002,34.2257004
951,1063,393,745,江苏大学,4132010299.000000000000000,江苏省,镇江市,本科,公办,江苏大学,119.520630999999995,32.206296000000002,a67f1c85d6a27db688fc060f,京口区,119.509026700000007,32.202029060000001,178.5769958
952,1066,393,745,江苏大学,4132010299.000000000000000,江苏省,镇江市,本科,公办,江苏大学(北固校区),119.462738999999999,32.218615999999997,f554506f7991481c8605bf3b,京口区,119.450744599999993,32.214887339999997,2.2964699
953,1381,509,1025,滁州学院,4134010377.000000000000000,安徽省,滁州市,本科,公办,滁州学院(会峰校区),118.320321000000007,32.282387999999997,d9115aaa618344e384330483,琅琊区,118.308532900000003,32.278073599999999,83.3966980
